episode,reward,steps,outcome,timestamp
1506,-3.6,13,fell,17:02:46
1507,-3.5,12,fell,17:02:52
1508,-3.6,13,fell,17:02:58
1509,-3.7,14,fell,17:03:04
1510,11.6905,14,landed,17:03:10
1511,-3.4402,11,fell,17:03:26
1512,-3.7162,11,fell,17:03:32
1513,11.7505,12,landed,17:03:38
1514,11.7759,13,landed,17:03:54
1515,-3.5889,12,fell,17:04:10
1516,-3.7,14,fell,17:04:16
1517,-3.6,13,fell,17:04:22
1518,-3.6,13,fell,17:04:28
1519,11.6756,13,landed,17:04:34
1520,-3.4243,11,fell,17:04:50
1521,-3.6,13,fell,17:04:56
1522,11.7721,13,landed,17:05:02
1523,-3.4,11,fell,17:05:18
1524,-3.7,14,fell,17:05:25
1525,-3.4065,11,fell,17:05:31
1526,-3.472,11,fell,17:05:36
1527,11.6314,13,landed,17:05:42
1528,-3.5,12,fell,17:05:58
1529,-3.7283,11,fell,17:06:04
1530,11.7321,13,landed,17:06:10
1531,-3.596,12,fell,17:06:26
1532,-3.5377,12,fell,17:06:32
1533,-3.6,13,fell,17:06:38
1534,-3.6438,12,fell,17:06:44
1535,-3.6,13,fell,17:06:50
1536,-3.6762,11,fell,17:06:56
1537,-3.6,13,fell,17:07:02
1538,11.5997,12,landed,17:07:08
1539,-3.6072,13,fell,17:07:24
1540,-3.1,8,fell,17:07:29
1541,-3.5578,11,fell,17:07:35
1542,-3.6,13,fell,17:07:41
1543,-3.6,13,fell,17:07:47
1544,-3.5109,11,fell,17:07:53
1545,-3.6217,11,fell,17:07:58
1546,11.5637,12,landed,17:08:04
1547,11.7016,13,landed,17:08:20
1548,-3.8596,14,fell,17:08:37
1549,-3.6,13,fell,17:08:43
1550,-3.5,12,fell,17:08:49
1551,11.558,12,landed,17:08:55
1552,-3.6245,11,fell,17:09:11
1553,-3.6116,12,fell,17:09:17
1554,11.6011,12,landed,17:09:23
1555,11.673,13,landed,17:09:39
1556,-3.6,13,fell,17:09:55
1557,-3.7,14,fell,17:10:01
1558,-3.5394,12,fell,17:10:07
1559,-3.6,13,fell,17:10:13
1560,-3.6,13,fell,17:10:19
1561,-3.6,13,fell,17:10:26
1562,-3.5,12,fell,17:10:31
1563,-3.6,13,fell,17:10:38
1564,11.5521,13,landed,17:10:44
1565,10.6664,24,landed,17:11:02
1566,-3.6,13,fell,17:11:08
1567,-3.6597,11,fell,17:11:14
1568,-3.6976,11,fell,17:11:20
1569,-3.6,13,fell,17:11:26
1570,-3.4,11,fell,17:11:32
1571,-3.7307,11,fell,17:11:38
1572,11.7582,12,landed,17:11:44
1573,-3.6548,12,fell,17:12:00
1574,-3.6,13,fell,17:12:06
1575,-3.5,12,fell,17:12:12
1576,-3.6297,12,fell,17:12:18
1577,-3.6138,11,fell,17:12:24
1578,-3.5756,12,fell,17:12:30
1579,-3.4,11,fell,17:12:35
1580,-3.6156,11,fell,17:12:41
1581,-3.8,15,fell,17:12:48
1582,-3.7459,13,fell,17:12:54
1583,11.8363,12,landed,17:13:00
1584,-3.6,13,fell,17:13:16
1585,11.785,13,landed,17:13:22
1586,-3.7,14,fell,17:13:38
1587,11.6643,13,landed,17:13:44
1588,11.6268,12,landed,17:14:00
1589,-3.5783,11,fell,17:14:16
1590,-3.6344,10,fell,17:14:22
1591,-3.5,12,fell,17:14:28
1592,-3.6,13,fell,17:14:34
1593,-3.6,13,fell,17:14:40
1594,-3.6,13,fell,17:14:46
1595,11.567,13,landed,17:14:52
1596,-3.6079,12,fell,17:15:08
1597,-3.6,13,fell,17:15:14
1598,-3.4,11,fell,17:15:20
1599,-3.4463,11,fell,17:15:26
1600,-3.5863,12,fell,17:15:32
1601,-3.6,13,fell,17:15:38
1602,11.7014,13,landed,17:15:44
1603,-3.6542,11,fell,17:16:00
1604,11.7746,13,landed,17:16:06
1605,11.6332,13,landed,17:16:22
1606,-3.5925,11,fell,17:16:39
1607,11.5899,14,landed,17:16:44
1608,11.8573,8,landed,17:16:59
1609,-3.2,9,fell,17:17:16
1610,11.5463,13,landed,17:17:22
1611,-3.6,13,fell,17:17:38
1612,11.6928,13,landed,17:17:44
1613,11.6286,14,landed,17:18:00
1614,-3.7073,11,fell,17:18:15
1615,-3.6,13,fell,17:18:21
1616,-3.4385,11,fell,17:18:27
1617,-3.5,12,fell,17:18:33
1618,-3.5,12,fell,17:18:39
1619,11.602,13,landed,17:18:45
1620,-3.5328,11,fell,17:19:01
1621,-3.6,13,fell,17:19:07
1622,11.0685,20,landed,17:19:15
1623,-3.7,14,fell,17:19:30
1624,-3.6733,11,fell,17:19:35
1625,-3.7,14,fell,17:19:42
1626,-3.5394,11,fell,17:19:47
1627,11.6252,13,landed,17:19:53
1628,11.7061,8,landed,17:20:09
1629,-3.6,13,fell,17:20:25
1630,-3.5145,11,fell,17:20:31
1631,-3.6383,11,fell,17:20:37
1632,-3.6,13,fell,17:20:43
1633,-3.6,13,fell,17:20:49
1634,-3.6218,12,fell,17:20:55
1635,-3.5914,11,fell,17:21:01
1636,-3.4,11,fell,17:21:06
1637,11.576,13,landed,17:21:12
1638,-3.6737,10,fell,17:21:28
1639,-3.6,13,fell,17:21:34
1640,11.6723,13,landed,17:21:40
1641,11.7595,13,landed,17:21:56
1642,-3.656,12,fell,17:22:12
1643,11.6022,13,landed,17:22:18
1644,-3.9607,14,fell,17:22:35
1645,-3.6,13,fell,17:22:41
1646,11.6176,11,landed,17:22:46
1647,-3.6,13,fell,17:23:03
1648,-3.7749,13,fell,17:23:10
1649,11.4902,13,landed,17:23:16
1650,11.6763,13,landed,17:23:32
1651,11.5978,14,landed,17:23:48
1652,-3.7861,11,fell,17:24:04
1653,-3.5783,11,fell,17:24:09
1654,11.5307,12,landed,17:24:15
1655,-3.8698,13,fell,17:24:32
1656,-3.5302,12,fell,17:24:38
1657,-3.6,13,fell,17:24:44
1658,-3.6,13,fell,17:24:50
1659,-3.7623,14,fell,17:24:56
1660,-3.6,13,fell,17:25:02
1661,-3.6,13,fell,17:25:09
1662,11.4937,13,landed,17:25:15
1663,-3.7103,14,fell,17:25:31
1664,-3.7,14,fell,17:25:37
1665,-3.5388,12,fell,17:25:43
1666,-3.6504,11,fell,17:25:49
1667,11.6574,13,landed,17:25:55
1668,-3.7152,12,fell,17:26:11
1669,-3.6,13,fell,17:26:17
1670,-3.6,13,fell,17:26:23
1671,-3.7101,12,fell,17:26:29
1672,-3.6,13,fell,17:26:35
1673,-3.6,13,fell,17:26:41
1674,-3.4,11,fell,17:26:47
1675,-3.6863,11,fell,17:26:53
1676,-3.4332,11,fell,17:26:59
1677,11.5675,13,landed,17:27:05
1678,11.6325,13,landed,17:27:21
1679,-3.6323,12,fell,17:27:37
1680,11.7524,13,landed,17:27:43
1681,-3.6024,13,fell,17:28:00
1682,-3.4065,11,fell,17:28:05
1683,-3.2,9,fell,17:28:11
1684,11.6399,13,landed,17:28:17
1685,-3.5,12,fell,17:28:33
1686,-3.6,13,fell,17:28:39
1687,11.4008,13,landed,17:28:45
1688,-3.5641,12,fell,17:29:01
1689,-3.9382,9,fell,17:29:07
1690,11.5221,13,landed,17:29:13
1691,11.4799,13,landed,17:29:29
1692,-3.8053,11,fell,17:29:45
1693,-3.5841,11,fell,17:29:51
1694,-3.6,13,fell,17:29:57
1695,-3.6414,12,fell,17:30:03
1696,-3.6,13,fell,17:30:09
1697,-3.6,13,fell,17:30:15
1698,11.6257,12,landed,17:30:21
1699,11.659,12,landed,17:30:37
1700,-3.6098,13,fell,17:30:54
1701,-3.6493,11,fell,17:30:59
1702,-3.4314,11,fell,17:31:05
1703,11.5982,15,landed,17:31:11
1704,-3.5101,12,fell,17:31:27
1705,-3.5,12,fell,17:31:33
1706,-3.6268,10,fell,17:31:38
1707,11.7836,13,landed,17:31:44
1708,11.6512,14,landed,17:32:01
1709,11.5515,13,landed,17:32:16
1710,-3.6,13,fell,17:32:33
1711,-3.5266,11,fell,17:32:38
1712,11.6746,13,landed,17:32:44
1713,-3.6051,11,fell,17:33:00
1714,11.6894,13,landed,17:33:06
1715,11.8312,12,landed,17:33:22
1716,-3.6,13,fell,17:33:38
1717,11.5535,14,landed,17:33:45
1718,-3.6,13,fell,17:34:01
1719,11.8004,12,landed,17:34:07
1720,-3.5,12,fell,17:34:23
1721,-3.6,13,fell,17:34:29
1722,-3.5624,11,fell,17:34:35
1723,-3.5085,12,fell,17:34:40
1724,-3.5,12,fell,17:34:46
1725,-3.8131,11,fell,17:34:52
1726,-3.5685,12,fell,17:34:58
1727,11.5915,13,landed,17:35:04
1728,11.5904,14,landed,17:35:21
1729,11.5954,13,landed,17:35:37
1730,-3.6679,12,fell,17:35:53
1731,-3.7,14,fell,17:36:00
1732,-3.5221,12,fell,17:36:06
1733,-3.4942,11,fell,17:36:11
1734,-3.6643,12,fell,17:36:17
1735,-3.5,12,fell,17:36:23
1736,11.6315,14,landed,17:36:29
1737,-3.6,13,fell,17:36:45
1738,11.7061,8,landed,17:36:50
1739,11.6128,13,landed,17:37:07
1740,-3.6,13,fell,17:37:23
1741,-3.5,12,fell,17:37:29
1742,-3.6,13,fell,17:37:35
1743,-3.7142,11,fell,17:37:41
1744,-3.5716,12,fell,17:37:47
1745,-3.7046,11,fell,17:37:52
1746,11.6422,13,landed,17:37:59
1747,-3.5,12,fell,17:38:14
1748,-3.6655,12,fell,17:38:20
1749,-3.6504,11,fell,17:38:26
1750,-3.6,13,fell,17:38:32
1751,11.6621,13,landed,17:38:38
1752,-3.6,13,fell,17:38:54
1753,-4.0088,15,fell,17:39:01
1754,-3.6,13,fell,17:39:07
1755,-3.6285,12,fell,17:39:13
1756,-3.7,14,fell,17:39:19
1757,-3.5,12,fell,17:39:25
1758,-3.61,11,fell,17:39:31
1759,-3.6,13,fell,17:39:37
1760,-3.719,11,fell,17:39:43
1761,11.5356,13,landed,17:39:49
1762,-3.7277,11,fell,17:40:05
1763,-3.6,13,fell,17:40:11
1764,11.5702,14,landed,17:40:17
1765,11.5602,14,landed,17:40:33
1766,11.6892,13,landed,17:40:49
1767,-3.467,11,fell,17:41:05
1768,-3.5939,11,fell,17:41:11
1769,-3.6,13,fell,17:41:17
1770,-3.6,13,fell,17:41:23
1771,-3.6,13,fell,17:41:29
1772,-4.0205,9,fell,17:41:35
1773,-3.6613,10,fell,17:41:40
1774,11.7283,8,landed,17:41:45
1775,-3.5,12,fell,17:42:02
1776,-3.6,13,fell,17:42:08
1777,-3.6,13,fell,17:42:14
1778,-3.4914,11,fell,17:42:20
1779,-3.5,12,fell,17:42:26
1780,-3.4,11,fell,17:42:32
1781,-3.5,12,fell,17:42:38
1782,11.6394,13,landed,17:42:44
1783,-3.5783,11,fell,17:43:00
1784,-3.6,13,fell,17:43:06
1785,11.6307,14,landed,17:43:12
1786,-3.6,13,fell,17:43:28
1787,-3.6519,11,fell,17:43:34
1788,-3.4,11,fell,17:43:39
1789,11.5635,13,landed,17:43:46
1790,11.7649,13,landed,17:44:02
1791,-3.5,12,fell,17:44:18
1792,-3.5,12,fell,17:44:24
1793,11.792,13,landed,17:44:30
1794,11.6742,14,landed,17:44:46
1795,-3.4467,11,fell,17:45:02
1796,-3.2,9,fell,17:45:07
1797,-3.7,14,fell,17:45:13
1798,-3.6222,12,fell,17:45:19
1799,11.7775,13,landed,17:45:25
1800,-3.5,12,fell,17:45:41
1801,11.3476,17,landed,17:45:48
1802,-3.5,12,fell,17:45:55
1803,-3.6222,12,fell,17:46:01
1804,-3.6722,11,fell,17:46:06
1805,-3.7706,11,fell,17:46:12
1806,-3.7142,11,fell,17:46:18
1807,-3.6,13,fell,17:46:24
1808,-3.5,12,fell,17:46:30
1809,-4.3132,22,fell,17:46:38
1810,-3.6,13,fell,17:46:44
1811,11.5945,15,landed,17:46:50
1812,-3.6093,11,fell,17:47:06
1813,-3.7081,11,fell,17:47:12
1814,-3.6382,12,fell,17:47:18
1815,-3.5739,10,fell,17:47:24
1816,-3.7456,11,fell,17:47:29
1817,11.7854,13,landed,17:47:35
1818,11.7405,13,landed,17:47:52
1819,-3.6,13,fell,17:48:08
1820,-3.6,13,fell,17:48:14
1821,-3.5,12,fell,17:48:20
1822,-3.6,13,fell,17:48:26
1823,-3.6,13,fell,17:48:32
1824,11.6902,12,landed,17:48:38
1825,-3.6,13,fell,17:48:54
1826,11.7195,13,landed,17:49:00
1827,11.8934,8,landed,17:49:15
1828,-3.6,13,fell,17:49:32
1829,11.4878,16,landed,17:49:39
1830,-3.5,12,fell,17:49:54
1831,-3.5339,10,fell,17:50:00
1832,-3.6383,11,fell,17:50:06
1833,-3.5894,11,fell,17:50:12
1834,11.685,13,landed,17:50:18
1835,-3.6478,11,fell,17:50:33
1836,-3.5,12,fell,17:50:40
1837,-3.5,12,fell,17:50:46
1838,-3.6206,12,fell,17:50:51
1839,-3.6027,13,fell,17:50:58
1840,11.3731,17,landed,17:51:05
1841,-3.5,12,fell,17:51:20
1842,-3.602,13,fell,17:51:26
1843,-3.6,13,fell,17:51:32
1844,-3.6,13,fell,17:51:38
1845,-3.5,12,fell,17:51:44
1846,-3.6,13,fell,17:51:50
1847,11.5937,12,landed,17:51:56
1848,-3.5,12,fell,17:52:12
1849,-3.5,12,fell,17:52:18
1850,-3.6,13,fell,17:52:24
1851,-3.5,12,fell,17:52:30
1852,-3.7,14,fell,17:52:36
1853,-3.7,14,fell,17:52:43
1854,-3.5,12,fell,17:52:49
1855,-3.7,14,fell,17:52:56
1856,-3.6,13,fell,17:53:02
1857,-3.4,11,fell,17:53:07
1858,-3.5125,11,fell,17:53:13
1859,11.7096,12,landed,17:53:19
1860,-3.6,13,fell,17:53:35
1861,-3.557,10,fell,17:53:41
1862,11.4942,13,landed,17:53:47
1863,-3.7372,13,fell,17:54:03
1864,11.6978,14,landed,17:54:10
1865,-3.5,12,fell,17:54:25
1866,-3.7047,13,fell,17:54:31
1867,-3.5,12,fell,17:54:37
1868,-3.6,13,fell,17:54:43
1869,-3.7663,11,fell,17:54:49
1870,-3.6,13,fell,17:54:55
1871,-3.5106,12,fell,17:55:01
1872,-3.6014,13,fell,17:55:07
1873,-3.3,10,fell,17:55:13
1874,-3.5,12,fell,17:55:19
1875,-3.5757,10,fell,17:55:24
1876,-3.5188,11,fell,17:55:30
1877,11.6638,12,landed,17:55:36
1878,-3.4511,11,fell,17:55:52
1879,-3.5,12,fell,17:55:58
1880,11.8809,12,landed,17:56:04
1881,-3.5162,11,fell,17:56:19
1882,-3.5,12,fell,17:56:25
1883,-3.6,13,fell,17:56:31
1884,-3.6,13,fell,17:56:37
1885,-3.6,13,fell,17:56:43
1886,-3.7,14,fell,17:56:49
1887,11.6763,14,landed,17:56:56
1888,-3.7056,14,fell,17:57:12
1889,-3.6442,12,fell,17:57:18
1890,11.618,13,landed,17:57:24
1891,-3.7029,12,fell,17:57:40
1892,-3.6,13,fell,17:57:46
1893,-3.6,13,fell,17:57:52
1894,11.6779,13,landed,17:57:58
1895,-3.7458,11,fell,17:58:14
1896,-3.5747,10,fell,17:58:19
1897,-3.7521,11,fell,17:58:26
1898,-3.6129,11,fell,17:58:32
1899,-3.5,12,fell,17:58:38
1900,-3.6,13,fell,17:58:44
1901,11.7316,12,landed,17:58:50
1902,-3.6096,11,fell,17:59:06
1903,-3.6,13,fell,17:59:12
1904,-3.6,13,fell,17:59:18
1905,-3.4,11,fell,17:59:23
1906,-3.5707,12,fell,17:59:29
1907,-3.6,13,fell,17:59:36
1908,11.7409,13,landed,17:59:42
1909,11.5755,13,landed,17:59:58
1910,11.5914,13,landed,18:00:14
1911,-3.6727,12,fell,18:00:30
1912,-3.5,12,fell,18:00:35
1913,11.7996,13,landed,18:00:42
1914,-3.6,13,fell,18:00:58
1915,-3.4675,11,fell,18:01:03
1916,-3.6,13,fell,18:01:10
1917,-3.7,14,fell,18:01:16
1918,11.6852,14,landed,18:01:22
1919,11.7953,12,landed,18:01:38
1920,11.6869,14,landed,18:01:54
1921,-3.7,14,fell,18:02:10
1922,11.6563,13,landed,18:02:16
1923,-3.8,15,fell,18:02:33
1924,-3.6,13,fell,18:02:39
1925,-3.5875,12,fell,18:02:45
1926,-3.5,12,fell,18:02:51
1927,-3.4326,11,fell,18:02:56
1928,-3.7,14,fell,18:03:03
1929,11.4989,15,landed,18:03:09
1930,-3.6,13,fell,18:03:25
1931,-3.4,11,fell,18:03:30
1932,-3.6093,11,fell,18:03:36
1933,-3.6,13,fell,18:03:42
1934,-3.7,14,fell,18:03:49
1935,11.7461,13,landed,18:03:55
1936,-3.7,14,fell,18:04:11
1937,11.396,17,landed,18:04:18
1938,-3.5812,12,fell,18:04:33
1939,11.7272,8,landed,18:04:38
1940,11.5871,13,landed,18:04:55
1941,-3.6509,11,fell,18:05:11
1942,11.6036,13,landed,18:05:17
1943,11.6993,12,landed,18:05:33
1944,-3.9034,13,fell,18:05:49
1945,-3.6683,10,fell,18:05:55
1946,-3.6,13,fell,18:06:01
1947,11.2699,18,landed,18:06:08
1948,-3.4,11,fell,18:06:14
1949,-3.6,13,fell,18:06:20
1950,11.6344,12,landed,18:06:26
1951,11.6991,12,landed,18:06:42
1952,-3.6,13,fell,18:06:58
1953,11.5856,13,landed,18:07:04
1954,-3.5527,12,fell,18:07:20
1955,-3.5,12,fell,18:07:26
1956,-3.5,12,fell,18:07:32
1957,-3.554,11,fell,18:07:37
1958,-3.6,13,fell,18:07:44
1959,11.6693,14,landed,18:07:50
1960,11.5467,13,landed,18:08:06
1961,-3.6,13,fell,18:08:22
1962,-3.6,13,fell,18:08:28
1963,-3.6,13,fell,18:08:34
1964,-3.6,13,fell,18:08:40
1965,11.7621,13,landed,18:08:46
1966,-3.6056,10,fell,18:09:02
1967,11.4853,13,landed,18:09:08
1968,12.0971,9,landed,18:09:23
1969,-3.6683,10,fell,18:09:40
1970,-3.6,13,fell,18:09:46
1971,11.6781,13,landed,18:09:52
1972,-3.5633,12,fell,18:10:08
1973,-3.5,12,fell,18:10:14
1974,-3.6,13,fell,18:10:20
1975,-3.6838,10,fell,18:10:26
1976,-3.503,12,fell,18:10:31
1977,-3.6,13,fell,18:10:38
1978,11.6422,12,landed,18:10:44
1979,-3.5,12,fell,18:11:00
1980,-3.5,12,fell,18:11:06
1981,-3.6,13,fell,18:11:12
1982,-3.6,13,fell,18:11:18
1983,-3.6,13,fell,18:11:24
1984,11.5255,13,landed,18:11:30
1985,-3.5284,12,fell,18:11:46
1986,-3.6,13,fell,18:11:52
1987,11.844,10,landed,18:11:58
1988,11.765,12,landed,18:12:14
1989,-3.6543,12,fell,18:12:31
1990,-3.5,12,fell,18:12:37
1991,-3.6,13,fell,18:12:43
1992,-3.5,12,fell,18:12:49
1993,11.6011,12,landed,18:12:55
1994,-3.5763,12,fell,18:13:11
1995,-3.6,13,fell,18:13:17
1996,-3.6056,10,fell,18:13:22
1997,11.8945,8,landed,18:13:28
1998,-3.4942,11,fell,18:13:44
1999,-3.6,13,fell,18:13:50
2000,-3.5,12,fell,18:13:56
