# env: bridging
# spawn: 0.5,46.0,1.5
# goal: 0.5,46.0,7.5
episode,step,x,y,z,yaw,pitch,on_ground,action,reward,done,outcome,env
336,64,0.418,46.0,2.2938,76.5,63.0,0,turn_left,-0.025,0,alive,bridging
336,65,0.418,46.0,2.2938,76.5,63.0,0,move_forward,-0.025,0,alive,bridging
336,66,0.3402,46.0,2.2996,94.32,63.0,0,turn_right,-0.0045,0,alive,bridging
336,67,0.2887,46.0,2.2974,112.32,63.0,0,look_down,-0.005,0,alive,bridging
336,68,0.2887,46.0,2.2974,112.32,63.0,0,place_block,-0.005,0,alive,bridging
336,69,0.2587,46.0,2.2947,112.32,63.0,0,move_forward,-0.005,0,alive,bridging
336,70,0.1897,46.0,2.2706,112.32,72.0,0,look_down,-0.005,0,alive,bridging
336,71,0.1415,46.0,2.252,112.32,90.0,0,sneak_down,-0.005,0,alive,bridging
336,72,0.1415,46.0,2.252,112.32,81.18,0,look_up,-0.005,0,alive,bridging
336,73,0.1415,46.0,2.252,112.32,63.18,0,move_backward,-0.005,0,alive,bridging
336,74,0.2422,46.0,2.2894,103.32,63.18,0,turn_left,-0.005,0,alive,bridging
336,75,0.3242,46.0,2.2681,85.32,63.18,0,strafe_right,-0.005,0,alive,bridging
336,76,0.3366,46.0,2.227,76.14,63.18,0,turn_left,-0.005,0,alive,bridging
336,77,0.3366,46.0,2.227,49.14,63.18,0,sneak_down,-0.005,0,alive,bridging
336,78,0.3366,46.0,2.227,49.14,63.18,0,place_block,-0.005,0,alive,bridging
336,79,0.3366,46.0,2.227,49.14,63.18,0,no_op,-0.005,0,alive,bridging
336,80,0.3366,46.0,2.227,49.14,52.74,0,look_up,-0.005,0,alive,bridging
336,81,0.3366,46.0,2.227,49.14,34.56,0,place_block,-0.005,0,alive,bridging
336,82,0.3366,46.0,2.2132,49.14,34.56,0,place_block,-0.025,0,alive,bridging
336,83,0.3366,46.0,2.2132,40.32,34.56,0,turn_left,-0.025,0,alive,bridging
336,84,0.3366,46.0,2.2132,22.14,34.56,0,sneak_down,-0.025,0,alive,bridging
336,85,0.3366,46.0,2.2132,32.22,34.56,0,turn_right,-0.025,0,alive,bridging
336,86,0.3366,46.0,2.2132,50.4,34.56,0,place_block,-0.025,0,alive,bridging
336,87,0.3366,46.0,2.2132,50.4,34.56,0,turn_left,-0.025,0,alive,bridging
336,88,0.3366,46.0,2.2132,50.4,34.56,0,place_block,-0.025,0,alive,bridging
336,89,0.3366,46.0,2.2132,50.4,34.56,0,sneak_down,-0.025,0,alive,bridging
336,90,0.0,0.0,0.0,0.0,0.0,0,look_down,-5.0,1,mission_ended,bridging
337,1,0.5,46.0,1.5,0.0,70.0,0,sneak_down,0.0,0,alive,bridging
337,2,0.5,46.0,1.5,-10.8,70.0,0,turn_left,0.0,0,alive,bridging
337,3,0.5,46.0,1.5,-31.68,70.0,0,strafe_left,0.0,0,alive,bridging
337,4,0.5462,46.0,1.4715,-31.68,70.0,0,turn_left,0.0,0,alive,bridging
337,5,0.5462,46.0,1.4715,-31.68,80.44,0,look_down,0.0,0,alive,bridging
337,6,0.5462,46.0,1.4715,-31.68,90.0,0,no_op,0.0,0,alive,bridging
337,7,0.5462,46.0,1.4715,-21.24,90.0,0,turn_right,0.0,0,alive,bridging
337,8,0.5462,46.0,1.4715,1.26,90.0,0,turn_left,0.0,0,alive,bridging
337,9,0.5462,46.0,1.4715,-9.18,90.0,0,turn_left,0.0,0,alive,bridging
337,10,0.5462,46.0,1.4715,-30.06,80.82,0,look_up,0.0,0,alive,bridging
337,11,0.5675,46.0,1.4605,-30.06,59.94,0,sneak_down,0.0,0,alive,bridging
337,12,0.5675,46.0,1.4605,-30.06,59.94,0,move_backward,0.0,0,alive,bridging
337,13,0.5443,46.0,1.4204,-30.06,59.94,0,move_forward,0.0,0,alive,bridging
337,14,0.523,46.0,1.3836,-30.06,59.94,0,strafe_right,0.0,0,alive,bridging
337,15,0.4893,46.0,1.4778,-30.06,59.94,0,turn_right,0.0,0,alive,bridging
337,16,0.4893,46.0,1.4778,-30.06,59.94,0,look_down,-0.02,0,alive,bridging
337,17,0.4893,46.0,1.4778,-30.06,59.94,0,move_backward,-0.02,0,alive,bridging
337,18,0.4661,46.0,1.4475,-30.06,59.94,0,move_forward,-0.02,0,alive,bridging
337,19,0.4449,46.0,1.4107,-40.5,59.94,0,turn_left,-0.02,0,alive,bridging
337,20,0.468,46.0,1.4434,-70.56,59.94,0,turn_left,-0.02,0,alive,bridging
337,21,0.468,46.0,1.4434,-88.56,59.94,0,sneak_down,-0.02,0,alive,bridging
337,22,0.468,46.0,1.4434,-88.56,59.94,0,move_forward,-0.02,0,alive,bridging
337,23,0.5674,46.0,1.4594,-88.56,59.94,0,no_op,-0.02,0,alive,bridging
337,24,0.6196,46.0,1.4599,-88.56,59.94,0,place_block,-0.02,0,alive,bridging
337,25,0.6196,46.0,1.4599,-88.56,59.94,0,look_down,-0.02,0,alive,bridging
337,26,0.6196,46.0,1.4599,-88.56,68.94,0,look_down,-0.02,0,alive,bridging
337,27,0.6505,46.0,1.46,-88.56,88.56,0,move_forward,-0.02,0,alive,bridging
337,28,0.7251,46.0,1.4613,-88.56,88.56,0,no_op,-0.02,0,alive,bridging
337,29,0.7772,46.0,1.4618,-88.56,88.56,0,move_forward,-0.02,0,alive,bridging
337,30,0.9058,46.0,1.4635,-88.56,88.56,0,no_op,-0.02,0,alive,bridging
337,31,0.9814,46.0,1.464,-88.56,88.56,0,place_block,-0.02,0,alive,bridging
337,32,0.9814,46.0,1.464,-88.56,88.56,0,look_down,-0.02,0,alive,bridging
337,33,0.9814,46.0,1.464,-88.56,88.56,0,place_block,-0.02,0,alive,bridging
337,34,0.9814,46.0,1.464,-88.56,88.56,0,move_backward,-0.02,0,alive,bridging
337,35,0.9153,46.0,1.4626,-88.56,88.56,0,no_op,-0.02,0,alive,bridging
337,36,0.8483,46.0,1.4915,-88.56,88.56,0,strafe_right,-0.02,0,alive,bridging
337,37,0.8349,46.0,1.5325,-88.56,88.56,0,strafe_left,0.0098,0,alive,bridging
337,38,0.8358,46.0,1.4919,-88.56,90.0,0,look_down,0.0,0,alive,bridging
337,39,0.8358,46.0,1.4919,-88.56,90.0,0,move_backward,0.0,0,alive,bridging
337,40,0.8179,46.0,1.4664,-88.56,90.0,0,sneak_down,0.0,0,alive,bridging
337,41,0.7043,46.0,1.465,-88.56,90.0,0,move_backward,0.0,0,alive,bridging
337,42,0.5759,46.0,1.4664,-97.74,90.0,0,turn_left,0.0,0,alive,bridging
337,43,0.5027,46.0,1.4739,-117.18,90.0,0,place_block,0.0,0,alive,bridging
337,44,0.5027,46.0,1.4739,-117.18,90.0,0,place_block,0.0,0,alive,bridging
337,45,0.5027,46.0,1.4739,-117.18,90.0,0,move_forward,0.0,0,alive,bridging
337,46,0.5651,46.0,1.4353,-117.18,90.0,0,move_forward,0.0,0,alive,bridging
337,47,0.6988,46.0,1.3707,-108.18,90.0,0,turn_right,0.0,0,alive,bridging
337,48,0.7688,46.0,1.35,-90.18,90.0,0,move_backward,0.0,0,alive,bridging
337,49,0.7688,46.0,1.35,-90.18,90.0,0,place_block,0.0,0,alive,bridging
337,50,0.6853,46.0,1.3462,-90.18,90.0,0,no_op,0.0,0,alive,bridging
337,51,0.6853,46.0,1.3462,-90.18,90.0,0,sneak_down,0.0,0,alive,bridging
337,52,0.6853,46.0,1.3462,-90.18,90.0,0,move_backward,0.0,0,alive,bridging
337,53,0.5907,46.0,1.3464,-90.18,90.0,0,move_backward,-0.02,0,alive,bridging
337,54,0.4419,46.0,1.3466,-90.18,81.0,0,look_up,-0.02,0,alive,bridging
337,55,0.368,46.0,1.3467,-90.18,63.18,0,sneak_down,-0.02,0,alive,bridging
337,56,0.3291,46.0,1.3761,-90.18,63.18,0,strafe_right,-0.02,0,alive,bridging
337,57,0.3291,46.0,1.4172,-90.18,63.18,0,move_backward,-0.02,0,alive,bridging
337,58,0.2119,46.0,1.4311,-90.18,63.18,0,move_backward,-0.02,0,alive,bridging
337,59,0.0693,46.0,1.402,-90.18,63.18,0,strafe_left,-0.02,0,alive,bridging
337,60,-0.0019,46.0,1.361,-90.18,63.18,0,no_op,-0.02,0,alive,bridging
337,61,-0.0394,46.0,1.3768,-90.18,63.18,0,strafe_right,-0.02,0,alive,bridging
337,62,-0.0394,46.0,1.4179,-90.18,63.18,0,move_forward,-0.02,0,alive,bridging
337,63,0.0399,46.0,1.4342,-72.18,63.18,0,turn_right,-0.02,0,alive,bridging
337,64,0.0903,46.0,1.4406,-52.74,63.18,0,move_forward,-0.02,0,alive,bridging
337,65,0.1903,46.0,1.4929,-52.74,63.18,0,no_op,-0.02,0,alive,bridging
337,66,0.2466,46.0,1.5342,-52.74,63.18,0,sneak_down,0.0005,0,alive,bridging
337,67,0.2466,46.0,1.5342,-43.74,63.18,0,turn_right,0.0,0,alive,bridging
337,68,0.2466,46.0,1.5342,-25.74,63.18,0,sneak_down,0.0,0,alive,bridging
337,69,0.2466,46.0,1.5342,-25.74,63.18,0,sneak_down,0.0,0,alive,bridging
337,70,0.2466,46.0,1.5342,-25.74,63.18,0,strafe_right,0.0,0,alive,bridging
337,71,0.2077,46.0,1.5625,-25.74,63.18,0,sneak_down,0.0085,0,alive,bridging
337,72,0.2077,46.0,1.5625,-25.74,63.18,0,turn_right,0.0,0,alive,bridging
337,73,0.2077,46.0,1.5625,-25.74,63.18,0,place_block,0.0,0,alive,bridging
337,74,0.2077,46.0,1.5625,-25.74,63.18,0,turn_right,0.0,0,alive,bridging
337,75,0.2077,46.0,1.5625,-43.74,63.18,0,turn_left,0.0,0,alive,bridging
337,76,0.2077,46.0,1.5625,-61.74,54.18,0,look_up,0.0,0,alive,bridging
337,77,0.1807,46.0,1.5734,-52.74,36.18,0,turn_right,0.0033,0,alive,bridging
337,78,0.1807,46.0,1.5734,-34.74,36.18,0,strafe_right,0.0,0,alive,bridging
337,79,0.1361,46.0,1.6043,-34.74,45.18,0,look_down,0.0093,0,alive,bridging
337,80,0.1361,46.0,1.6043,-34.74,63.18,0,no_op,0.0,0,alive,bridging
337,81,0.1361,46.0,1.6043,-43.74,63.18,0,turn_left,0.0,0,alive,bridging
337,82,0.1361,46.0,1.6043,-61.74,63.18,0,move_forward,0.0,0,alive,bridging
337,83,0.1677,46.0,1.6822,-61.74,63.18,0,strafe_right,0.0234,0,alive,bridging
337,84,0.2024,46.0,1.7575,-61.74,63.18,0,sneak_down,0.0226,0,alive,bridging
337,85,0.2024,46.0,1.7575,-61.74,63.18,0,move_backward,0.0,0,alive,bridging
337,86,0.0934,46.0,1.7088,-61.74,63.18,0,move_forward,0.0,0,alive,bridging
337,87,0.0934,46.0,1.7088,-61.74,63.18,0,look_down,0.0,0,alive,bridging
337,88,0.0934,46.0,1.7088,-61.74,63.18,0,turn_left,0.0,0,alive,bridging
337,89,0.0934,46.0,1.7088,-61.74,63.18,0,no_op,0.0,0,alive,bridging
337,90,0.0934,46.0,1.7088,-61.74,63.18,0,turn_right,-4.8379,1,mission_ended,bridging
338,1,0.5,46.0,1.5,0.0,70.0,0,strafe_left,-0.01,0,alive,bridging
338,2,0.8322,46.0,1.5,0.0,70.0,0,sneak_down,0.0,0,alive,bridging
338,3,0.9155,46.0,1.5,0.0,81.88,0,look_down,0.0,0,alive,bridging
338,4,0.9155,46.0,1.5,10.44,90.0,0,turn_right,0.0,0,alive,bridging
338,5,0.9155,46.0,1.5,31.32,90.0,0,place_block,0.0,0,alive,bridging
338,6,0.9155,46.0,1.5,31.32,90.0,0,look_down,0.0,0,alive,bridging
338,7,0.9155,46.0,1.5,31.32,90.0,0,look_down,0.0,0,alive,bridging
338,8,0.9155,46.0,1.5,31.32,90.0,0,sneak_down,0.0,0,alive,bridging
338,9,0.9155,46.0,1.5,31.32,90.0,0,strafe_left,0.0,0,alive,bridging
338,10,0.9849,46.0,1.5353,31.32,90.0,0,sneak_down,0.0106,0,alive,bridging
338,11,0.9849,46.0,1.5353,31.32,90.0,0,strafe_right,0.0,0,alive,bridging
338,12,0.9483,46.0,1.5109,31.32,90.0,0,sneak_down,0.0,0,alive,bridging
338,13,0.9483,46.0,1.5109,31.32,90.0,0,move_forward,0.0,0,alive,bridging
338,14,0.8814,46.0,1.5658,31.32,90.0,0,turn_left,0.0092,0,alive,bridging
338,15,0.8543,46.0,1.6104,31.32,90.0,0,no_op,0.0134,0,alive,bridging
338,16,0.8543,46.0,1.6104,31.32,90.0,0,no_op,0.0,0,alive,bridging
338,17,0.8543,46.0,1.6104,31.32,90.0,0,sneak_down,0.0,0,alive,bridging
338,18,0.8543,46.0,1.6104,20.7,90.0,0,turn_left,0.0,0,alive,bridging
338,19,0.8543,46.0,1.6104,-9.18,90.0,0,turn_left,0.0,0,alive,bridging
338,20,0.8543,46.0,1.6104,-28.98,90.0,0,strafe_left,0.0,0,alive,bridging
338,21,0.9381,46.0,1.5799,-28.98,90.0,0,strafe_left,0.0,0,alive,bridging
338,22,0.9806,46.0,1.5564,-28.98,90.0,0,move_forward,0.0,0,alive,bridging
338,23,1.0366,46.0,1.6222,-18.54,90.0,0,turn_right,0.0036,0,alive,bridging
338,24,1.0521,46.0,1.6717,1.08,90.0,0,move_forward,0.0148,0,alive,bridging
338,25,1.0509,46.0,1.7993,1.08,90.0,0,no_op,0.0383,0,alive,bridging
338,26,1.0505,46.0,1.8748,1.08,90.0,0,sneak_down,0.0227,0,alive,bridging
338,27,1.0505,46.0,1.8748,1.08,90.0,0,place_block,0.0,0,alive,bridging
338,28,1.0799,46.0,1.8888,1.08,90.0,0,strafe_left,0.0042,0,alive,bridging
338,29,1.1209,46.0,1.889,1.08,90.0,0,turn_right,0.0001,0,alive,bridging
338,30,1.1209,46.0,1.889,1.08,90.0,0,place_block,0.0,0,alive,bridging
338,31,1.1209,46.0,1.889,-9.18,90.0,0,turn_left,0.0,0,alive,bridging
338,32,1.1209,46.0,1.889,-28.62,90.0,0,look_down,0.0,0,alive,bridging
338,33,1.1209,46.0,1.889,-28.62,90.0,0,sneak_down,0.0,0,alive,bridging
338,34,1.1209,46.0,1.889,-37.62,90.0,0,turn_left,0.0,0,alive,bridging
338,35,1.1346,46.0,1.889,-55.62,90.0,0,look_down,0.0,0,alive,bridging
338,36,1.1346,46.0,1.889,-55.62,90.0,0,move_forward,0.0,0,alive,bridging
338,37,1.1985,46.0,1.9361,-46.44,90.0,0,turn_right,0.0141,0,alive,bridging
338,38,1.2341,46.0,1.9734,-39.06,90.0,0,turn_left,0.0112,0,alive,bridging
338,39,1.2341,46.0,1.9734,-57.06,90.0,0,move_backward,0.0,0,alive,bridging
338,40,1.1773,46.0,1.9469,-57.06,90.0,0,move_backward,0.0,0,alive,bridging
338,41,1.0566,46.0,1.8687,-57.06,90.0,0,move_forward,0.0,0,alive,bridging
338,42,1.0566,46.0,1.8687,-46.44,90.0,0,turn_right,0.0,0,alive,bridging
338,43,1.0566,46.0,1.8687,-28.62,90.0,0,sneak_down,0.0,0,alive,bridging
338,44,1.0566,46.0,1.8687,-19.62,90.0,0,turn_right,0.0,0,alive,bridging
338,45,1.0614,46.0,1.9077,-0.18,90.0,0,move_forward,0.0,0,alive,bridging
338,46,1.0581,46.0,2.0233,8.82,90.0,0,turn_right,1.01,0,alive,bridging
338,47,1.0486,46.0,2.1066,28.26,81.0,0,look_up,0.02,0,alive,bridging
338,48,1.0486,46.0,2.1066,28.26,62.82,0,sneak_down,-0.005,0,alive,bridging
338,49,1.0486,46.0,2.1066,19.26,62.82,0,turn_left,-0.005,0,alive,bridging
338,50,1.0486,46.0,2.1066,1.08,62.82,0,sneak_down,-0.005,0,alive,bridging
338,51,1.0486,46.0,2.1066,-7.92,62.82,0,turn_left,-0.005,0,alive,bridging
338,52,1.0486,46.0,2.1066,-27.36,62.82,0,sneak_down,-0.005,0,alive,bridging
338,53,1.0486,46.0,2.1066,-27.36,71.82,0,look_down,-0.005,0,alive,bridging
338,54,1.0486,46.0,2.1212,-27.36,90.0,0,place_block,-0.0006,0,alive,bridging
338,55,1.0486,46.0,2.1212,-36.36,90.0,0,turn_left,-0.005,0,alive,bridging
338,56,1.0486,46.0,2.1212,-55.8,90.0,0,strafe_right,-0.005,0,alive,bridging
338,57,1.0181,46.0,2.1661,-55.8,90.0,0,no_op,0.0085,0,alive,bridging
338,58,1.0181,46.0,2.1661,-55.8,90.0,0,sneak_down,-0.005,0,alive,bridging
338,59,1.0181,46.0,2.1661,-55.8,90.0,0,look_down,-0.005,0,alive,bridging
338,60,1.0181,46.0,2.1661,-55.8,90.0,0,look_down,-0.005,0,alive,bridging
338,61,1.0181,46.0,2.1661,-55.8,90.0,0,move_forward,-0.005,0,alive,bridging
338,62,1.0697,46.0,2.2355,-55.8,90.0,0,place_block,0.0158,0,alive,bridging
338,63,1.1129,46.0,2.2648,-55.8,90.0,0,sneak_down,0.0038,0,alive,bridging
338,64,1.1129,46.0,2.2648,-55.8,90.0,0,place_block,-0.005,0,alive,bridging
338,65,1.1129,46.0,2.2648,-55.8,90.0,0,turn_right,-0.005,0,alive,bridging
338,66,1.1129,46.0,2.2648,-55.8,90.0,0,place_block,-0.005,0,alive,bridging
338,67,1.1129,46.0,2.2648,-55.8,90.0,0,move_forward,-0.005,0,alive,bridging
338,68,1.2002,46.0,2.2872,-55.8,90.0,0,place_block,0.0017,0,alive,bridging
338,69,1.2433,46.0,2.2997,-64.98,90.0,0,turn_left,-0.0013,0,alive,bridging
338,70,1.2433,46.0,2.2997,-84.42,90.0,0,place_block,-0.005,0,alive,bridging
338,71,1.2433,46.0,2.2997,-84.42,90.0,0,no_op,-0.005,0,alive,bridging
338,72,1.2433,46.0,2.2997,-84.42,90.0,0,turn_left,-0.005,0,alive,bridging
338,73,1.2433,46.0,2.2997,-102.42,90.0,0,turn_right,-0.005,0,alive,bridging
338,74,1.2433,46.0,2.2997,-84.24,90.0,0,look_down,-0.005,0,alive,bridging
338,75,1.2648,46.0,2.2997,-84.24,90.0,0,place_block,-0.005,0,alive,bridging
338,76,1.2648,46.0,2.2997,-84.24,90.0,0,no_op,-0.005,0,alive,bridging
338,77,1.2648,46.0,2.2997,-84.24,90.0,0,sneak_down,-0.005,0,alive,bridging
338,78,1.2648,46.0,2.2997,-84.24,90.0,0,move_backward,-0.005,0,alive,bridging
338,79,1.1857,46.0,2.2939,-84.24,90.0,0,sneak_down,-0.005,0,alive,bridging
338,80,1.1338,46.0,2.2922,-84.24,90.0,0,place_block,-0.005,0,alive,bridging
338,81,1.1338,46.0,2.2922,-84.24,90.0,0,place_block,-0.005,0,alive,bridging
338,82,1.1338,46.0,2.2922,-84.24,90.0,0,turn_right,-0.005,0,alive,bridging
338,83,1.1338,46.0,2.2922,-84.24,90.0,0,move_backward,-0.005,0,alive,bridging
338,84,1.0721,46.0,2.2891,-84.24,90.0,0,move_backward,-0.005,0,alive,bridging
338,85,0.9321,46.0,2.2813,-84.24,90.0,0,sneak_down,-0.025,0,alive,bridging
338,86,0.8516,46.0,2.279,-84.24,90.0,0,place_block,-0.025,0,alive,bridging
338,87,0.8516,46.0,2.279,-84.24,90.0,0,turn_right,-0.025,0,alive,bridging
338,88,0.8516,46.0,2.279,-84.24,90.0,0,no_op,-0.025,0,alive,bridging
338,89,0.8516,46.0,2.279,-84.24,90.0,0,look_down,-0.025,0,alive,bridging
338,90,0.8516,46.0,2.279,-84.24,90.0,0,place_block,-4.3607,1,mission_ended,bridging
339,1,0.5,46.0,1.5,0.0,80.62,0,look_down,-0.01,0,alive,bridging
339,2,0.5,46.0,1.5,0.0,90.0,0,place_block,-0.01,0,alive,bridging
339,3,0.5,46.0,1.5,0.0,90.0,0,place_block,-0.01,0,alive,bridging
339,4,0.5,46.0,1.5,-10.26,90.0,0,turn_left,-0.01,0,alive,bridging
339,5,0.5,46.0,1.5,-31.32,90.0,0,sneak_down,0.0,0,alive,bridging
339,6,0.5,46.0,1.5,-31.32,90.0,0,no_op,0.0,0,alive,bridging
339,7,0.5,46.0,1.5,-40.5,90.0,0,turn_left,0.0,0,alive,bridging
339,8,0.5,46.0,1.5,-61.38,90.0,0,strafe_right,0.0,0,alive,bridging
339,9,0.474,46.0,1.5476,-61.38,90.0,0,move_forward,0.0143,0,alive,bridging
339,10,0.5416,46.0,1.6144,-61.38,90.0,0,move_forward,0.02,0,alive,bridging
339,11,0.6765,46.0,1.6903,-61.38,90.0,0,move_forward,0.0228,0,alive,bridging
339,12,0.8358,46.0,1.7776,-61.38,90.0,0,move_forward,0.0262,0,alive,bridging
339,13,0.9945,46.0,1.8643,-61.38,90.0,0,move_backward,0.026,0,alive,bridging
339,14,1.0232,46.0,1.88,-61.38,90.0,0,sneak_down,0.0047,0,alive,bridging
339,15,0.9903,46.0,1.8714,-71.82,90.0,0,turn_left,0.0,0,alive,bridging
339,16,0.9903,46.0,1.8714,-91.62,90.0,0,sneak_down,0.0,0,alive,bridging
339,17,0.9903,46.0,1.8714,-91.62,79.56,0,look_up,0.0,0,alive,bridging
339,18,0.9903,46.0,1.8714,-91.62,59.94,0,move_backward,0.0,0,alive,bridging
339,19,0.9073,46.0,1.873,-91.62,59.94,0,sneak_down,0.0,0,alive,bridging
339,20,0.8552,46.0,1.8735,-91.62,59.94,0,move_backward,0.0,0,alive,bridging
339,21,0.7266,46.0,1.8754,-91.62,59.94,0,turn_left,0.0,0,alive,bridging
339,22,0.651,46.0,1.8756,-81.18,59.94,0,turn_right,0.0,0,alive,bridging
339,23,0.651,46.0,1.8756,-63.36,59.94,0,no_op,0.0,0,alive,bridging
339,24,0.651,46.0,1.8756,-63.36,59.94,0,move_forward,0.0,0,alive,bridging
339,25,0.7087,46.0,1.9113,-63.36,59.94,0,sneak_down,0.0094,0,alive,bridging
339,26,0.7553,46.0,1.9347,-63.36,59.94,0,place_block,0.007,0,alive,bridging
339,27,0.7553,46.0,1.9347,-63.36,59.94,0,move_backward,0.0,0,alive,bridging
339,28,0.7063,46.0,1.9118,-73.98,59.94,0,turn_left,0.0,0,alive,bridging
339,29,0.6436,46.0,1.9298,-92.16,59.94,0,strafe_right,0.0,0,alive,bridging
339,30,0.6331,46.0,1.9709,-83.16,59.94,0,turn_right,0.0109,0,alive,bridging
339,31,0.6331,46.0,1.9709,-63.54,59.94,0,sneak_down,0.0,0,alive,bridging
339,32,0.6331,46.0,1.9709,-63.54,59.94,0,place_block,0.0,0,alive,bridging
339,33,0.6331,46.0,1.9709,-63.54,59.94,0,sneak_down,0.0,0,alive,bridging
339,34,0.6331,46.0,1.9709,-63.54,79.56,0,look_down,0.0,0,alive,bridging
339,35,0.6331,46.0,1.9709,-63.54,90.0,0,move_backward,0.0,0,alive,bridging
339,36,0.5619,46.0,1.9492,-63.54,81.0,0,look_up,0.0,0,alive,bridging
339,37,0.5152,46.0,1.926,-63.54,61.56,0,sneak_down,0.0,0,alive,bridging
339,38,0.5152,46.0,1.926,-63.54,61.56,0,no_op,0.0,0,alive,bridging
339,39,0.5152,46.0,1.926,-63.54,61.56,0,move_forward,0.0,0,alive,bridging
339,40,0.5631,46.0,1.9517,-63.54,61.56,0,look_up,0.0,0,alive,bridging
339,41,0.6098,46.0,1.9749,-63.54,61.56,0,sneak_down,0.0012,0,alive,bridging
339,42,0.6098,46.0,1.9749,-63.54,61.56,0,strafe_right,0.0,0,alive,bridging
339,43,0.6017,46.0,2.0477,-63.54,61.56,0,look_up,1.0168,0,alive,bridging
339,44,0.6017,46.0,2.0477,-63.54,32.94,0,strafe_left,-0.005,0,alive,bridging
339,45,0.6219,46.0,2.0114,-63.54,32.94,0,strafe_right,-0.005,0,alive,bridging
339,46,0.6017,46.0,2.0441,-63.54,41.94,0,look_down,-0.005,0,alive,bridging
339,47,0.6017,46.0,2.0441,-63.54,59.94,0,turn_left,-0.005,0,alive,bridging
339,48,0.6017,46.0,2.0441,-63.54,59.94,0,no_op,-0.005,0,alive,bridging
339,49,0.6017,46.0,2.0441,-63.54,59.94,0,sneak_down,-0.005,0,alive,bridging
339,50,0.6017,46.0,2.0441,-63.54,59.94,0,strafe_left,-0.005,0,alive,bridging
339,51,0.6219,46.0,2.0067,-54.54,59.94,0,turn_right,-0.005,0,alive,bridging
339,52,0.6219,46.0,2.0067,-36.54,59.94,0,no_op,-0.005,0,alive,bridging
339,53,0.6219,46.0,2.0067,-36.54,59.94,0,place_block,-0.005,0,alive,bridging
339,54,0.6219,46.0,2.0067,-36.54,59.94,0,move_forward,-0.005,0,alive,bridging
339,55,0.6804,46.0,2.0438,-36.54,59.94,0,sneak_down,-0.005,0,alive,bridging
339,56,0.7115,46.0,2.0857,-36.54,59.94,0,sneak_down,0.0064,0,alive,bridging
339,57,0.7481,46.0,2.089,-36.54,59.94,0,strafe_left,-0.004,0,alive,bridging
339,58,0.7811,46.0,2.0646,-36.54,59.94,0,no_op,-0.005,0,alive,bridging
339,59,0.7811,46.0,2.0646,-36.54,59.94,0,place_block,-0.005,0,alive,bridging
339,60,0.7811,46.0,2.0646,-36.54,59.94,0,no_op,-0.005,0,alive,bridging
339,61,0.7811,46.0,2.0646,-36.54,59.94,0,sneak_down,-0.005,0,alive,bridging
339,62,0.7811,46.0,2.0646,-36.54,59.94,0,move_forward,-0.005,0,alive,bridging
339,63,0.8415,46.0,2.1214,-45.54,59.94,0,turn_left,0.0047,0,alive,bridging
339,64,0.8801,46.0,2.1555,-63.54,59.94,0,no_op,0.0053,0,alive,bridging
339,65,0.8801,46.0,2.1555,-63.54,59.94,0,place_block,-0.005,0,alive,bridging
339,66,0.8801,46.0,2.1555,-63.54,41.94,0,look_up,-0.005,0,alive,bridging
339,67,0.8801,46.0,2.1555,-63.54,23.94,0,move_backward,-0.005,0,alive,bridging
339,68,0.8162,46.0,2.1594,-63.54,23.94,0,strafe_right,-0.0038,0,alive,bridging
339,69,0.7347,46.0,2.1721,-63.54,23.94,0,sneak_down,-0.0012,0,alive,bridging
339,70,0.7347,46.0,2.1721,-63.54,23.94,0,move_backward,-0.005,0,alive,bridging
339,71,0.6539,46.0,2.1389,-63.54,23.94,0,move_forward,-0.005,0,alive,bridging
339,72,0.7064,46.0,2.1621,-63.54,23.94,0,no_op,-0.005,0,alive,bridging
339,73,0.7808,46.0,2.1982,-63.54,23.94,0,move_forward,0.0028,0,alive,bridging
339,74,0.8799,46.0,2.2473,-63.54,32.94,0,look_down,0.0097,0,alive,bridging
339,75,0.9489,46.0,2.2816,-63.54,43.38,0,look_up,0.0053,0,alive,bridging
339,76,0.9489,46.0,2.2816,-63.54,25.38,0,strafe_right,-0.005,0,alive,bridging
339,77,0.9489,46.0,2.2816,-63.54,25.38,0,place_block,-0.005,0,alive,bridging
339,78,0.9489,46.0,2.2816,-72.54,25.38,0,turn_left,-0.005,0,alive,bridging
339,79,0.9208,46.0,2.2978,-90.54,25.38,0,move_backward,-0.0001,0,alive,bridging
339,80,0.8794,46.0,2.2981,-90.54,25.38,0,move_forward,-0.0049,0,alive,bridging
339,81,0.8369,46.0,2.2983,-90.54,25.38,0,sneak_down,-0.005,0,alive,bridging
339,82,0.8792,46.0,2.2979,-90.54,25.38,0,turn_left,-0.005,0,alive,bridging
339,83,0.8792,46.0,2.2979,-117.54,25.38,0,place_block,-0.005,0,alive,bridging
339,84,0.8792,46.0,2.2979,-117.54,25.38,0,sneak_down,-0.005,0,alive,bridging
339,85,0.8792,46.0,2.2979,-117.54,25.38,0,move_backward,-0.005,0,alive,bridging
339,86,0.7885,46.0,2.2979,-117.54,16.38,0,look_up,-0.005,0,alive,bridging
339,87,0.7115,46.0,2.2979,-117.54,-1.62,0,no_op,-0.005,0,alive,bridging
339,88,0.7115,46.0,2.2979,-117.54,-1.62,0,move_backward,-0.005,0,alive,bridging
